identifier,compound_name,wyckoff
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUDUY,"catena-(tetrakis((μ2-2-(3,5-bis(Trifluoromethyl)-1H-pyrrol-2-yl)pyridine)-(μ2-ethoxyethane))-tetra-potassium)",A15B6C15DE2F_mP320_7_60a_24a_60a_4a_8a_4a:C-F-H-K-N-O
ABUFAG,"4-(3,4-Dimethoxybenzylidene)-2-phenyl-1,3-oxazol-5(4H)-one",A18B15CD4_mP152_14_18e_15e_e_4e:C-H-N-O
ABUFAG,"4-(3,4-Dimethoxybenzylidene)-2-phenyl-1,3-oxazol-5(4H)-one",A18B15CD4_mP152_14_18e_15e_e_4e:C-H-N-O
ABUFOT,"1,3,5-tris(Hydroxy(dimethyl)silyl)benzene",A4B8CD_aP84_2_12i_24i_3i_3i:C-H-O-Si
ABUFOT,"1,3,5-tris(Hydroxy(dimethyl)silyl)benzene",A4B8CD_aP84_2_12i_24i_3i_3i:C-H-O-Si
ABUFOT,"1,3,5-tris(Hydroxy(dimethyl)silyl)benzene",A4B8CD_aP84_2_12i_24i_3i_3i:C-H-O-Si
ABUFOT,"1,3,5-tris(Hydroxy(dimethyl)silyl)benzene",A4B8CD_aP84_2_12i_24i_3i_3i:C-H-O-Si
ABUFOT,"1,3,5-tris(Hydroxy(dimethyl)silyl)benzene",A4B8CD_aP84_2_12i_24i_3i_3i:C-H-O-Si
ABUFOT,"1,3,5-tris(Hydroxy(dimethyl)silyl)benzene",A4B8CD_aP84_2_12i_24i_3i_3i:C-H-O-Si
ABUFUB,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-ethyl-1H-benzimidazole dimethyl sulfoxide solvate monohydrate,A23B25C5D2E_oP448_61_23c_25c_5c_2c_c:C-H-N-O-S
ABUFUB,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-ethyl-1H-benzimidazole dimethyl sulfoxide solvate monohydrate,A23B25C5D2E_oP448_61_23c_25c_5c_2c_c:C-H-N-O-S
ABUFUB,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-ethyl-1H-benzimidazole dimethyl sulfoxide solvate monohydrate,A23B25C5D2E_oP448_61_23c_25c_5c_2c_c:C-H-N-O-S
ABUFUB,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-ethyl-1H-benzimidazole dimethyl sulfoxide solvate monohydrate,A23B25C5D2E_oP448_61_23c_25c_5c_2c_c:C-H-N-O-S
ABUGEM,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-isopropyl-1H-benzimidazole,A22B19C5_mP368_14_44e_38e_10e:C-H-N
ABUGEM,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-isopropyl-1H-benzimidazole,A22B19C5_mP368_14_44e_38e_10e:C-H-N
ABUGEM,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-isopropyl-1H-benzimidazole,A22B19C5_mP368_14_44e_38e_10e:C-H-N
ABUGEM,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-isopropyl-1H-benzimidazole,A22B19C5_mP368_14_44e_38e_10e:C-H-N
ABUGEM,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-isopropyl-1H-benzimidazole,A22B19C5_mP368_14_44e_38e_10e:C-H-N
ABUGEM,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-isopropyl-1H-benzimidazole,A22B19C5_mP368_14_44e_38e_10e:C-H-N
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGIN,"Dimethyl 1,2-dimethoxy-3-methyl-8-oxo-1,2,3,8-tetrahydrocyclobuta(b)quinoline-1,2-dicarboxylate",A18B19CD7_mP90_7_18a_19a_a_7a:C-H-N-O
ABUGOT,"10b-Hydroxy-1,2,4,10b-tetrahydro-(1,3)thiazino(4,3-a)isoindol-6-one",A11B11CD2E_mP104_14_11e_11e_e_2e_e:C-H-N-O-S
ABUGOT,"10b-Hydroxy-1,2,4,10b-tetrahydro-(1,3)thiazino(4,3-a)isoindol-6-one",A11B11CD2E_mP104_14_11e_11e_e_2e_e:C-H-N-O-S
ABUGOT,"10b-Hydroxy-1,2,4,10b-tetrahydro-(1,3)thiazino(4,3-a)isoindol-6-one",A11B11CD2E_mP104_14_11e_11e_e_2e_e:C-H-N-O-S
ABUGOT,"10b-Hydroxy-1,2,4,10b-tetrahydro-(1,3)thiazino(4,3-a)isoindol-6-one",A11B11CD2E_mP104_14_11e_11e_e_2e_e:C-H-N-O-S
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGOW,"7,25-dihydroxy-21,23-epoxy-13,30-cyclodammara-1,20(22),23-triene-3,21-dione",A30B38C5_oP292_19_30a_38a_5a:C-H-O
ABUGUZ,"trans-10b-Hydroxy-4-methyl-1,3,4,10b-tetrahydro-(1,4)thiazino(3,4-a)isoindol-6-one",A12B13CD2E_mP116_14_12e_13e_e_2e_e:C-H-N-O-S
ABUGUZ,"trans-10b-Hydroxy-4-methyl-1,3,4,10b-tetrahydro-(1,4)thiazino(3,4-a)isoindol-6-one",A12B13CD2E_mP116_14_12e_13e_e_2e_e:C-H-N-O-S
ABUGUZ,"trans-10b-Hydroxy-4-methyl-1,3,4,10b-tetrahydro-(1,4)thiazino(3,4-a)isoindol-6-one",A12B13CD2E_mP116_14_12e_13e_e_2e_e:C-H-N-O-S
ABUGUZ,"trans-10b-Hydroxy-4-methyl-1,3,4,10b-tetrahydro-(1,4)thiazino(3,4-a)isoindol-6-one",A12B13CD2E_mP116_14_12e_13e_e_2e_e:C-H-N-O-S
ABUGUZ,"trans-10b-Hydroxy-4-methyl-1,3,4,10b-tetrahydro-(1,4)thiazino(3,4-a)isoindol-6-one",A12B13CD2E_mP116_14_12e_13e_e_2e_e:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAG,"3-Hydroxy-2-methyl-3-(methylsulfanylmethyl)-2,3-dihydroisoindol-1-one",A11B13CD2E_aP112_2_22i_26i_2i_4i_2i:C-H-N-O-S
ABUHAK,"1,7-dimethyl-4'-methylidenespiro[indole-3,2'-oxolan]-2(1H)-one",A14B15CD2_mP128_14_14e_15e_e_2e:C-H-N-O
ABUHAK,"1,7-dimethyl-4'-methylidenespiro[indole-3,2'-oxolan]-2(1H)-one",A14B15CD2_mP128_14_14e_15e_e_2e:C-H-N-O
ABUHAK,"1,7-dimethyl-4'-methylidenespiro[indole-3,2'-oxolan]-2(1H)-one",A14B15CD2_mP128_14_14e_15e_e_2e:C-H-N-O
ABUHAK,"1,7-dimethyl-4'-methylidenespiro[indole-3,2'-oxolan]-2(1H)-one",A14B15CD2_mP128_14_14e_15e_e_2e:C-H-N-O
ABUHAK,"1,7-dimethyl-4'-methylidenespiro[indole-3,2'-oxolan]-2(1H)-one",A14B15CD2_mP128_14_14e_15e_e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHAZ,"5-Amino-1-butyl-3-(n-butyl-N',N'-dibenzoylhydrazino)-1,2,4-triazole",A12B15C3D_mP248_14_24e_30e_6e_2e:C-H-N-O
ABUHEK,"3-Hydroxy-3-(2-hydroxyprop-2-yl)-2-methyl-2,3-dihydroisoindol-1-one",A12B15CD3_aP62_2_12i_15i_i_3i:C-H-N-O
ABUHEK,"3-Hydroxy-3-(2-hydroxyprop-2-yl)-2-methyl-2,3-dihydroisoindol-1-one",A12B15CD3_aP62_2_12i_15i_i_3i:C-H-N-O
ABUHEK,"3-Hydroxy-3-(2-hydroxyprop-2-yl)-2-methyl-2,3-dihydroisoindol-1-one",A12B15CD3_aP62_2_12i_15i_i_3i:C-H-N-O
ABUHEK,"3-Hydroxy-3-(2-hydroxyprop-2-yl)-2-methyl-2,3-dihydroisoindol-1-one",A12B15CD3_aP62_2_12i_15i_i_3i:C-H-N-O
ABUHEK,"3-Hydroxy-3-(2-hydroxyprop-2-yl)-2-methyl-2,3-dihydroisoindol-1-one",A12B15CD3_aP62_2_12i_15i_i_3i:C-H-N-O
ABUHUD,"3-benzyl-1-((1-benzylpyridinium-3-yl)methyl)-1H-3,1-benzimidazol-3-ium bis(hexafluorophosphate)",A27B12C25D3E2_mP276_14_27e_12e_25e_3e_2e:C-F-H-N-P
ABUHUD,"3-benzyl-1-((1-benzylpyridinium-3-yl)methyl)-1H-3,1-benzimidazol-3-ium bis(hexafluorophosphate)",A27B12C25D3E2_mP276_14_27e_12e_25e_3e_2e:C-F-H-N-P
ABUHUD,"3-benzyl-1-((1-benzylpyridinium-3-yl)methyl)-1H-3,1-benzimidazol-3-ium bis(hexafluorophosphate)",A27B12C25D3E2_mP276_14_27e_12e_25e_3e_2e:C-F-H-N-P
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJEP,"2,2'-bis(3-phenylbicyclo[2.2.1]hept-5-en-2-yl)-4H,4'H-3,3'-biquinazoline-4,4'-dione",A21B17C2D_oP656_29_84a_68a_8a_4a:C-H-N-O
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
ABUJIQ,"(1α,2α,3β,4β)-1,3-bis(1,9-Dihydro-1,9-bis((t-butyldimethylsilyloxy)methyl)-2-oxo-2H-purin-6-yl)-2,4-diphenylcyclobutane",A27B42C4D3E2_oP624_29_54a_84a_8a_6a_4a:C-H-N-O-Si
